id;title;description;availability;condition;price;link;image_link;brand;google_product_category;fb_product_category;inventory;sale_price;sale_price_effective_date;item_group_id;gender;color;size;age_group;material;pattern;shipping;shipping_weight
346;Saco Plástico Asa de Tubo Transparente;;em stock;novo;2,46;;;;;;80;2,46;;;;;;;;;;
349;Papel de Embrulho - rolo padrão - 70 cm x 2 mt.;;em stock;novo;1,85;;;;;;50;1,85;;;;;;;;;;
353;Fita Organza Oslo;;em stock;novo;4,86;;;;;;15;4,86;;;;;;;;;;
357;Saco Plástico Corte Feijão Verde AD;;em stock;novo;7,38;;;;;;10;7,38;;;;;;;;;;
360;Saco Plástico Corte Feijão Amarelo BD;;em stock;novo;10,46;;;;;;17;10,46;;;;;;;;;;
363;Saco Plástico Branco c/ Asa Flexível Branca AD;;em stock;novo;7,38;;;;;;129;7,38;;;;;;;;;;
367;Saco Asa Torcida Kraft Natural Take Away;;em stock;novo;4,29;;;;;;156;4,29;;;;;;;;;;
371;Copos 4 OZ - Pack 50 un.;copo papel, copo, 4oz, café, copos;em stock;novo;1,57;;;;;;309;1,57;;;;;;;;;;
372;Copos 7 OZ - Pack 50 un.;copo papel, copo, copos, 7oz;em stock;novo;3,12;;;;;;180;3,12;;;;;;;;;;
373;Caixa Pastelaria - Pack 10 un.;caixa, pastelaria;em stock;novo;3,68;;;;;;204;3,68;;;;;;;;;;
375;Caixa de Cartão Kraft com Abas;caixa, cartão, embalamento, abas, envio;em stock;novo;11,22;;;;;;116;11,22;;;;;;;;;;
376;Caixa de Cartão Standard - Pack 10 un.;;em stock;novo;11,32;;;;;;60;11,32;;;;;;;;;;
382;Saco Plástico Corte Feijão Laços BD;;em stock;novo;22,14;;;;;;1;22,14;;;;;;;;;;
383;Saqueta de Papel Kraft Natural - Pack 125 un.;;em stock;novo;1,47;;;;;;161;1,47;;;;;;;;;;
384;Fita Organza;;em stock;novo;4,86;;;;;;197;4,86;;;;;;;;;;
385;Saco TNT com Corte Feijão - pack 25 un.;;em stock;novo;11,59;;;;;;11;11,59;;;;;;;;;;
386;Saco PP Woven Laminado Brilho;;em stock;novo;1,6;;;;;;855;1,6;;;;;;;;;;
390;Saco Kraft Natural - pack 10un.;;em stock;novo;4,8;;;;;;534;4,8;;;;;;;;;;
392;Tabuleiro para cabazes - packs 5 un.;;em stock;novo;7,45;;;;;;34;7,45;;;;;;;;;;
394;Envelopes Coex - Pack 125 un.;;em stock;novo;11,84;;;;;;28;11,84;;;;;;;;;;
398;Caixa Leitão - Pack 15 un.;leitão, caixa leitão;em stock;novo;17,53;;;;;;6;17,53;;;;;;;;;;
401;Caixa Dia da Mãe com Abas;;em stock;novo;1,79;;;;;;32;1,79;;;;;;;;;;
419;Saco Asa Torcida Kraft Branco Liso 1 ou 2 Garrafas;;em stock;novo;7,99;;;;;;35;7,99;;;;;;;;;;
