id;title;description;availability;condition;price;link;image_link;brand;google_product_category;fb_product_category;inventory;sale_price;sale_price_effective_date;item_group_id;gender;color;size;age_group;material;pattern;shipping;shipping_weight
111;Papel de Seda - Cores variadas - 50x70 cm (Resma);Papel de Seda - Cores variadas - 50x70 cm (Resma);in stock;new;24,6;https://loja.mirapack.pt/papel/111-143-papel-de-seda-cores-variadas-60x80-cm.html#/16-cor-amarelo;https://loja.mirapack.pt/145-large_default/papel-de-seda-cores-variadas-60x80-cm.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;48;24,6;;;;;;;;;;
112;Papel Sulfito - 60x80 cm (Resma);Papel Sulfito - 60x80 cm (Resma);in stock;new;14,15;https://loja.mirapack.pt/papel/112-158-papel-sulfito-60x80-cm-resma.html#/8-cor-branco;https://loja.mirapack.pt/161-large_default/papel-sulfito-60x80-cm-resma.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;5;14,15;;;;;;;;;;
116;Fita Brilho Amarelo;Fita Brilho Amarelo;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/116-312-fita-brilho-amarela.html#/16-cor-amarelo/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/163-large_default/fita-brilho-amarela.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;57;2,21;;;;;;;;;;
117;Fita Brilho Amarelo Torrado;Fita Brilho Amarelo Torrado;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/117-318-fita-brilho-amarelo-torrado.html#/88-cor-amarelo_torrado/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/165-large_default/fita-brilho-amarelo-torrado.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;94;2,21;;;;;;;;;;
118;Fita Brilho Bordeaux;Fita Brilho Bordeaux;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/118-322-fita-brilho-bordeaux.html#/50-cor-bordeaux/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/167-large_default/fita-brilho-bordeaux.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;106;2,13;;;;;;;;;;
119;Fita Brilho Castanho;Fita Brilho Castanho;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/119-326-fita-brilho-castanho.html#/17-cor-castanho/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/169-large_default/fita-brilho-castanho.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;24;2,21;;;;;;;;;;
120;Fita Brilho Laranja;Fita Brilho Laranja;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/120-330-fita-brilho-laranja.html#/13-cor-laranja/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/171-large_default/fita-brilho-laranja.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;52;2,21;;;;;;;;;;
121;Fita Brilho Laranja Claro;Fita Brilho Laranja Claro;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/121-334-fita-brilho-laranja-claro.html#/78-cor-laranja_claro/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/173-large_default/fita-brilho-laranja-claro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;22;2,21;;;;;;;;;;
124;Fita Brilho Lilás;Fita Brilho Lilás;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/124-338-fita-brilho-lilas.html#/77-cor-lilas/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/176-large_default/fita-brilho-lilas.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;34;2,13;;;;;;;;;;
125;Fita Brilho Preta;Fita Brilho Preta;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/125-344-fita-brilho-preta.html#/11-cor-preto/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/179-large_default/fita-brilho-preta.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;27;2,21;;;;;;;;;;
126;Fita Brilho Roxa;Fita Brilho Roxa;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/126-346-fita-brilho-roxa.html#/75-cor-roxo/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/181-large_default/fita-brilho-roxa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;4;2,13;;;;;;;;;;
127;Fita Brilho Verde;Fita Brilho Verde;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/127-347-fita-brilho-verde.html#/15-cor-verde/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/182-large_default/fita-brilho-verde.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;37;2,13;;;;;;;;;;
128;Fita Brilho Verde Escuro;Fita Brilho Verde Escuro;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/128-189-fita-brilho-verde-escuro.html#/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/185-large_default/fita-brilho-verde-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;2,13;;;;;;;;;;
129;Fita Brilho Verde Musgo;Fita Brilho Verde Musgo;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/129-353-fita-brilho-verde-musgo.html#/82-cor-verde_musgo/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/186-large_default/fita-brilho-verde-musgo.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;16;2,13;;;;;;;;;;
130;Fita Brilho Coral;Fita Brilho Coral;in stock;new;2,83;https://loja.mirapack.pt/fitas-e-lacos/130-357-fita-brilho-coral.html#/81-cor-coral/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/188-large_default/fita-brilho-coral.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;2,83;;;;;;;;;;
132;Fita Brilho Azul Escuro;Fita Brilho Azul Escuro;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/132-359-fita-azul-escuro.html#/73-cor-azul_escuro/110-dimensoes-475_mm_x_500_mt;https://loja.mirapack.pt/191-large_default/fita-azul-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;26;2,13;;;;;;;;;;
134;Fita Brilho Azul Petróleo;Fita Brilho Azul Petróleo;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/134-361-fita-brilho-azul-petroleo.html#/83-cor-azul_petroleo/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/194-large_default/fita-brilho-azul-petroleo.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;2,21;;;;;;;;;;
136;Fita Brilho Rosa;Fita Brilho Rosa;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/136-362-fita-brilho-rosa.html#/18-cor-rosa/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/195-large_default/fita-brilho-rosa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;2,21;;;;;;;;;;
137;Fita Brilho Verde Claro;Fita Brilho Verde Claro;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/137-364-fita-brilho-verde-claro.html#/72-cor-verde_claro/107-dimensoes-95_mm_x_250_mt;https://loja.mirapack.pt/197-large_default/fita-brilho-verde-claro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;9;2,21;;;;;;;;;;
138;Fita Brilho Vermelho;Fita Brilho Vermelho;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/138-365-fita-brilho-vermelho.html#/10-cor-vermelho/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/198-large_default/fita-brilho-vermelho.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;18;2,21;;;;;;;;;;
139;Fita Brilho Cinza;Fita Brilho Cinza;in stock;new;2,83;https://loja.mirapack.pt/fitas-e-lacos/139-366-fita-brilho-cinza.html#/5-cor-cinza/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/199-large_default/fita-brilho-cinza.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;3;2,83;;;;;;;;;;
140;Fita Brilho Prata;Fita Brilho Prata;in stock;new;2,83;https://loja.mirapack.pt/fitas-e-lacos/140-367-fita-brilho-prata.html#/79-cor-prata/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/200-large_default/fita-brilho-prata.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;3;2,83;;;;;;;;;;
141;Fita Brilho Azul Claro;Fita Brilho Azul Claro;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/141-368-fita-brilho-azul-claro.html#/74-cor-azul_claro/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/201-large_default/fita-brilho-azul-claro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;13;2,21;;;;;;;;;;
142;Fita Brilho Branca;Fita Brilho Branca;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/142-369-fita-brilho-branca.html#/8-cor-branco/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/202-large_default/fita-brilho-branca.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;20;2,21;;;;;;;;;;
143;Fita Brilho Fuchsia;Fita Brilho Fuchsia;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/143-370-fita-brilho-fuchsia.html#/80-cor-fuchsia/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/203-large_default/fita-brilho-fuchsia.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;19;2,21;;;;;;;;;;
144;Fita Brilho Verde Alface;Fita Brilho Verde Alface;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/144-371-fita-brilho-verde-alface.html#/91-cor-verde_alface/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/204-large_default/fita-brilho-verde-alface.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;18;2,21;;;;;;;;;;
145;Fita Brilho Verde Tropa;Fita Brilho Verde Tropa;in stock;new;2,21;https://loja.mirapack.pt/fitas-e-lacos/145-372-fita-brilho-verde-tropa.html#/90-cor-verde_tropa/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/205-large_default/fita-brilho-verde-tropa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;20;2,21;;;;;;;;;;
146;Fita Brilho Azul Turquesa;Fita Brilho Azul Turquesa;in stock;new;2,13;https://loja.mirapack.pt/fitas-e-lacos/146-373-fita-brilho-azul-turquesa.html#/89-cor-azul_turquesa/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/206-large_default/fita-brilho-azul-turquesa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;20;2,13;;;;;;;;;;
149;Fita Padrão Riscado e Texturado;Fita Padrão Riscado e Texturado;in stock;new;5,39;https://loja.mirapack.pt/fitas-e-lacos/149-213-fita-com-padrao-riscado-e-texturado.html#/9-cor-creme/113-dimensoes-20_mm_x75_mt;https://loja.mirapack.pt/218-large_default/fita-com-padrao-riscado-e-texturado.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;28;5,39;;;;;;;;;;
150;Fita Padrão Quadrados e Rectangulos;Fita Padrão Quadrados e Rectangulos;in stock;new;6,25;https://loja.mirapack.pt/fitas-e-lacos/150-244-fita-padrao-quadrados-e-rectangulos.html#/14-cor-azul/115-dimensoes-19_mm_x_50_mt;https://loja.mirapack.pt/222-large_default/fita-padrao-quadrados-e-rectangulos.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;280;6,25;;;;;;;;;;
151;Fita Padrão Ondas;Fita Padrão Ondas;in stock;new;8,47;https://loja.mirapack.pt/fitas-e-lacos/151-266-fita-padrao-ondas-10-mm-x-150-mt.html#/10-cor-vermelho/118-dimensoes-10_mm_x_150_mt;https://loja.mirapack.pt/228-large_default/fita-padrao-ondas-10-mm-x-150-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;80;8,47;;;;;;;;;;
153;Fita Decorativa;Fita Decorativa;in stock;new;11,27;https://loja.mirapack.pt/fitas-e-lacos/153-272-fita-decorativa-10-mm-x-25-mt.html#/79-cor-prata/119-dimensoes-10_mm_x_25_mt;https://loja.mirapack.pt/230-large_default/fita-decorativa-10-mm-x-25-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;26;11,27;;;;;;;;;;
154;Fita Decorativa;Fita Decorativa;in stock;new;12,89;https://loja.mirapack.pt/fitas-e-lacos/154-276-fita-decorativa-15-mm-x-20-mt.html#/39-cor-ouro/120-dimensoes-15_mm_x_20_mt;https://loja.mirapack.pt/232-large_default/fita-decorativa-15-mm-x-20-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;46;12,89;;;;;;;;;;
155;Fita Decorativa;Fita Decorativa;in stock;new;13;https://loja.mirapack.pt/fitas-e-lacos/155-282-fita-decorativa-25-mm-x-20-mt.html#/39-cor-ouro/121-dimensoes-25_mm_x_20_mt;https://loja.mirapack.pt/234-large_default/fita-decorativa-25-mm-x-20-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;14;13;;;;;;;;;;
156;Fita Decorativa 25 mm x 25 mt;Fita Decorativa 25 mm x 25 mt;in stock;new;16,19;https://loja.mirapack.pt/fitas-e-lacos/156-fita-decorativa-25-mm-x-25-mt.html;https://loja.mirapack.pt/236-large_default/fita-decorativa-25-mm-x-25-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;7;16,19;;;;;;;;;;
157;Fita Decorativa em rede 40 mm x 10 mt;Fita Decorativa em rede 40 mm x 10 mt;in stock;new;8,87;https://loja.mirapack.pt/fitas-e-lacos/157-fita-decorativa-em-rede-40-mm-x-10-mt.html;https://loja.mirapack.pt/237-large_default/fita-decorativa-em-rede-40-mm-x-10-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;8,87;;;;;;;;;;
158;Fita Decorativa Prasent 22 mm x 25 mt;Fita Decorativa Prasent 22 mm x 25 mt;in stock;new;16,19;https://loja.mirapack.pt/fitas-e-lacos/158-231-fita-decorativa-prasent-22-mm-x-25-mt.html#/39-cor-ouro;https://loja.mirapack.pt/238-large_default/fita-decorativa-prasent-22-mm-x-25-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;14;16,19;;;;;;;;;;
159;Fita Ecológica;Fita Ecológica;in stock;new;4,15;https://loja.mirapack.pt/fitas-e-lacos/159-285-fita-ecologica-40-mm-x-45-mt.html#/18-cor-rosa/122-dimensoes-40_mm_x_45_mt;https://loja.mirapack.pt/240-large_default/fita-ecologica-40-mm-x-45-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;88;4,15;;;;;;;;;;
160;Fita Mate Ouro Velho;Fita Mate Ouro Velho;in stock;new;5,47;https://loja.mirapack.pt/fitas-e-lacos/160-374-fita-mate-ouro-velho.html#/85-cor-ouro_velho/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/243-large_default/fita-mate-ouro-velho.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;13;5,47;;;;;;;;;;
161;Fita Mate Azul Petróleo;Fita Mate Azul Petróleo;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/161-376-fita-mate-azul-petroleo.html#/83-cor-azul_petroleo/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/245-large_default/fita-mate-azul-petroleo.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;56;5,26;;;;;;;;;;
163;Fita Mate Azul Claro;Fita Mate Azul Claro;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/163-378-fita-mate-azul-claro.html#/74-cor-azul_claro/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/247-large_default/fita-mate-azul-claro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;1;5,26;;;;;;;;;;
164;Fita Mate Castanha;Fita Mate Castanha;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/164-379-fita-mate-castanha.html#/17-cor-castanho/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/248-large_default/fita-mate-castanha.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;3;5,26;;;;;;;;;;
165;Fita Mate Fuschia;Fita Mate Fuschia;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/165-380-fita-mate-fuschia.html#/80-cor-fuchsia/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/249-large_default/fita-mate-fuschia.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;5,26;;;;;;;;;;
170;Fita Mate Lilás;Fita Mate Lilás;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/170-381-fita-mate-lilas.html#/77-cor-lilas/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/249-large_default/fita-mate-fuschia.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;5,26;;;;;;;;;;
171;Fita Mate Rosa Velho;Fita Mate Rosa Velho;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/171-383-fita-mate-rosa-velho.html#/84-cor-rosa_velho/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/252-large_default/fita-mate-rosa-velho.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;1;5,26;;;;;;;;;;
172;Fita Mate Verde;Fita Mate Verde;in stock;new;5,26;https://loja.mirapack.pt/fitas-e-lacos/172-384-fita-mate-verde.html#/15-cor-verde/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/253-large_default/fita-mate-verde.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;5,26;;;;;;;;;;
173;Fita Mate Ouro Escuro;Fita Mate Ouro Escuro;in stock;new;4,87;https://loja.mirapack.pt/fitas-e-lacos/173-385-fita-mate-ouro-escuro.html#/39-cor-ouro/115-dimensoes-19_mm_x_50_mt;https://loja.mirapack.pt/254-large_default/fita-mate-ouro-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;4;4,87;;;;;;;;;;
174;Fita Mate Ouro;Fita Mate Ouro;in stock;new;7;https://loja.mirapack.pt/fitas-e-lacos/174-387-fita-mate-ouro-31-mm-x-100-mt.html#/39-cor-ouro/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/256-large_default/fita-mate-ouro-31-mm-x-100-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;3;7;;;;;;;;;;
175;Fita Mate Vermelha;Fita Mate Vermelha;in stock;new;7;https://loja.mirapack.pt/fitas-e-lacos/175-388-fita-mate-vermelha-31-mm-x-100-mt.html#/10-cor-vermelho/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/257-large_default/fita-mate-vermelha-31-mm-x-100-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;4;7;;;;;;;;;;
176;Fita Mate Prata;Fita Mate Prata;in stock;new;10,21;https://loja.mirapack.pt/fitas-e-lacos/176-389-fita-mate-prata-50-mm-x-100-mt.html#/79-cor-prata/116-dimensoes-50_mm_x_100_mt;https://loja.mirapack.pt/258-large_default/fita-mate-prata-50-mm-x-100-mt.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;10,21;;;;;;;;;;
178;Fita Metalizada Vermelha;Fita Metalizada Vermelha;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/178-390-fita-metalizada-vermelha.html#/10-cor-vermelho/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/259-large_default/fita-metalizada-vermelha.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;11;6,33;;;;;;;;;;
179;Fita Metalizada Azul Escuro;Fita Metalizada Azul Escuro;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/179-392-fita-metalizada-azul-escuro.html#/73-cor-azul_escuro/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/263-large_default/fita-metalizada-azul-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;6,33;;;;;;;;;;
180;Fita Metalizada Castanha;Fita Metalizada Castanha;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/180-394-fita-metalizada-castanha.html#/17-cor-castanho/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/264-large_default/fita-metalizada-castanha.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;6,33;;;;;;;;;;
181;Fita Metalizada Fuschia;Fita Metalizada Fuschia;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/181-395-fita-metalizada-fuschia.html#/80-cor-fuchsia/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/265-large_default/fita-metalizada-fuschia.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;46;6,33;;;;;;;;;;
182;Fita Metalizada Prata;Fita Metalizada Prata;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/182-404-fita-metalizada-prata.html#/79-cor-prata/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/269-large_default/fita-metalizada-prata.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;58;6,33;;;;;;;;;;
183;Fita Metalizada Roxa;Fita Metalizada Roxa;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/183-310-fita-metalizada-roxa.html#/75-cor-roxo/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/274-large_default/fita-metalizada-roxa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;17;6,33;;;;;;;;;;
184;Fita Metalizada Verde;Fita Metalizada Verde;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/184-410-fita-metalizada-verde.html#/15-cor-verde/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/275-large_default/fita-metalizada-verde.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;6,33;;;;;;;;;;
187;Fita Metalizada Verde Escuro;Fita Metalizada Verde Escuro;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/187-412-fita-metalizada-verde-escuro.html#/70-cor-verde_escuro/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/278-large_default/fita-metalizada-verde-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;11;6,33;;;;;;;;;;
188;Fita Metalizada Rosa;Fita Metalizada Rosa;in stock;new;4,7;https://loja.mirapack.pt/fitas-e-lacos/188-414-fita-metalizada-rosa-claro.html#/18-cor-rosa/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/279-large_default/fita-metalizada-rosa-claro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;4,7;;;;;;;;;;
189;Fita Padrão Vermelho;Fita Padrão Vermelho;in stock;new;12,8;https://loja.mirapack.pt/fitas-e-lacos/189-415-fita-padrao-vermelho.html#/112-dimensoes-31_mm_x_100_mt;https://loja.mirapack.pt/280-large_default/fita-padrao-vermelho.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;5;12,8;;;;;;;;;;
190;Fita Metalizada Ouro;Fita Metalizada Ouro;in stock;new;6,33;https://loja.mirapack.pt/fitas-e-lacos/190-416-fita-metalizada-ouro.html#/39-cor-ouro/123-dimensoes-5_mm_x_500_mt;https://loja.mirapack.pt/281-large_default/fita-metalizada-ouro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;13;6,33;;;;;;;;;;
191;Fita Metalizada Azul Turquesa;Fita Metalizada Azul Turquesa;in stock;new;4,7;https://loja.mirapack.pt/fitas-e-lacos/191-419-fita-metalizada-azul-turquesa.html#/89-cor-azul_turquesa/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/284-large_default/fita-metalizada-azul-turquesa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;2;4,7;;;;;;;;;;
192;Fita Metalizada Lilás;Fita Metalizada Lilás;in stock;new;4,7;https://loja.mirapack.pt/fitas-e-lacos/192-420-fita-metalizada-lilas.html#/77-cor-lilas/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/285-large_default/fita-metalizada-lilas.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;15;4,7;;;;;;;;;;
193;Fita Padrão Prata com Corações;Fita Padrão Prata com Corações;in stock;new;8,54;https://loja.mirapack.pt/fitas-e-lacos/193-422-fita-padrao-prata-com-coracoes.html#/79-cor-prata/106-dimensoes-19_mm_x_100_mt;https://loja.mirapack.pt/286-large_default/fita-padrao-prata-com-coracoes.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;55;8,54;;;;;;;;;;
194;Fita Papel Azul Escuro;Fita Papel Azul Escuro;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/194-423-fita-papel-azul-escuro.html#/73-cor-azul_escuro/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/287-large_default/fita-papel-azul-escuro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;30;9,67;;;;;;;;;;
195;Fita Papel Azul Petróleo;Fita Papel Azul Petróleo;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/195-425-fita-papel-azul-petroleo.html#/83-cor-azul_petroleo/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/289-large_default/fita-papel-azul-petroleo.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;32;9,67;;;;;;;;;;
196;Fita Papel Cinza;Fita Papel Cinza;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/196-431-fita-papel-cinza.html#/5-cor-cinza/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/295-large_default/fita-papel-cinza.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;8;9,67;;;;;;;;;;
197;Fita Papel Ouro;Fita Papel Ouro;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/197-433-fita-papel-ouro.html#/39-cor-ouro/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/302-large_default/fita-papel-ouro.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;63;9,67;;;;;;;;;;
198;Fita Papel Prata;Fita Papel Prata;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/198-435-fita-papel-prata.html#/79-cor-prata/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/304-large_default/fita-papel-prata.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;154;9,67;;;;;;;;;;
199;Fita Papel Preta;Fita Papel Preta;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/199-438-fita-papel-preta.html#/11-cor-preto/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/307-large_default/fita-papel-preta.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;81;9,67;;;;;;;;;;
200;Fita Papel Roxa;Fita Papel Roxa;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/200-441-fita-papel-roxa.html#/75-cor-roxo/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/310-large_default/fita-papel-roxa.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;6;9,67;;;;;;;;;;
201;Fita Papel Verde Musgo;Fita Papel Verde Musgo;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/201-443-fita-papel-verde-musgo.html#/82-cor-verde_musgo/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/312-large_default/fita-papel-verde-musgo.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;14;9,67;;;;;;;;;;
202;Fita Papel Vermelha;Fita Papel Vermelha;in stock;new;9,67;https://loja.mirapack.pt/fitas-e-lacos/202-445-fita-papel-vermelha.html#/10-cor-vermelho/105-dimensoes-10_mm_x_250_mt;https://loja.mirapack.pt/316-large_default/fita-papel-vermelha.jpg;mirapack;169,artes e artesanato;169,artes e artesanato;24;9,67;;;;;;;;;;
